ticker,fy_end,revenue,net_income,ebit,ocf,capex,fcf,assets,equity,total_debt,cash,dividends_paid,eps
DD,2022-12-31,13017000000.0,5868000000.0,1448000000.0,588000000.0,662000000.0,-74000000.0,41355000000.0,26569000000.0,8074000000.0,3662000000.0,652000000.0,14.748953974895397
DD,2023-12-31,6614000000.0,423000000.0,-279000000.0,845000000.0,302000000.0,543000000.0,38552000000.0,24279000000.0,7800000000.0,2392000000.0,651000000.0,2.82
DD,2024-12-31,6719000000.0,703000000.0,117000000.0,765000000.0,285000000.0,480000000.0,36636000000.0,23350000000.0,7171000000.0,1792000000.0,635000000.0,5.01
DD,2025-12-31,6849000000.0,88000000.0,200000000.0,560000000.0,333000000.0,227000000.0,21575000000.0,13919000000.0,3194000000.0,715000000.0,597000000.0,-5.55
DDOG,2020-12-31,603466000.0,-24547000.0,-13773000.0,109091000.0,5415000.0,103676000.0,1890285000.0,957432000.0,575864000.0,224927000.0,,-0.08
DDOG,2021-12-31,1028784000.0,-20750000.0,-19156000.0,286545000.0,9956000.0,276589000.0,2380794000.0,1041203000.0,735482000.0,270973000.0,,-0.07
DDOG,2022-12-31,1675100000.0,-50160000.0,-58695000.0,418407000.0,35261000.0,383146000.0,3004852000.0,1410505000.0,738847000.0,338985000.0,,-0.16
DDOG,2023-12-31,2128359000.0,48570000.0,-33464000.0,659954000.0,27586000.0,632368000.0,3936072000.0,2025354000.0,742235000.0,330339000.0,,0.14
DDOG,2024-12-31,2684275000.0,183750000.0,54284000.0,870603000.0,34719000.0,835884000.0,5785339000.0,2714363000.0,1613305000.0,1246983000.0,,0.52
DDOG,2025-12-31,3427158000.0,107700000.0,-44373000.0,1050135000.0,49578000.0,1000557000.0,6643844000.0,3732206000.0,983449000.0,401305000.0,,0.31
DE,2020-11-01,35540000000.0,2751000000.0,4305000000.0,7483000000.0,820000000.0,6663000000.0,75091000000.0,12937000000.0,41316000000.0,7066000000.0,956000000.0,8.7
DE,2021-10-31,44024000000.0,5963000000.0,8012000000.0,7726000000.0,848000000.0,6878000000.0,84114000000.0,18431000000.0,43807000000.0,8017000000.0,1040000000.0,18.99
DE,2022-10-30,52577000000.0,7131000000.0,9508000000.0,4699000000.0,1134000000.0,3565000000.0,90030000000.0,20262000000.0,12622000000.0,4774000000.0,1313000000.0,23.28
DE,2023-10-29,61251000000.0,10166000000.0,12958000000.0,8589000000.0,1498000000.0,7091000000.0,104087000000.0,21785000000.0,17988000000.0,7458000000.0,1427000000.0,34.63
DE,2024-10-27,51716000000.0,7100000000.0,9039000000.0,9231000000.0,1640000000.0,7591000000.0,107320000000.0,22836000000.0,13605000000.0,7324000000.0,1605000000.0,25.62
DE,2025-11-02,45684000000.0,5027000000.0,6257000000.0,7459000000.0,1360000000.0,6099000000.0,105996000000.0,25950000000.0,13869000000.0,8276000000.0,1720000000.0,18.5
DECK,2021-03-31,2545641000.0,382575000.0,504205000.0,596217000.0,32218000.0,563999000.0,2167705000.0,1444225000.0,0.0,1089361000.0,,2.245
DECK,2022-03-31,3150339000.0,451949000.0,564707000.0,172353000.0,51017000.0,121336000.0,2332250000.0,1538825000.0,,843527000.0,,2.716666666666667
DECK,2023-03-31,3627286000.0,516822000.0,652751000.0,537422000.0,81025000.0,456397000.0,2556203000.0,1765733000.0,,981795000.0,,3.2333333333333334
DECK,2024-03-31,4287763000.0,759563000.0,927514000.0,1033184000.0,89365000.0,943819000.0,3135579000.0,2107468000.0,,1502051000.0,,4.886666666666667
DECK,2025-03-31,4985612000.0,966091000.0,1179092000.0,1044523000.0,86171000.0,958352000.0,3570252000.0,2513013000.0,,1889188000.0,,6.33
DECK,2026-03-31,5472296000.0,1024071000.0,1262903000.0,1181955000.0,84623000.0,1097332000.0,3687765000.0,2499638000.0,,1907249000.0,,7.02
DELL,2021-01-29,86670000000.0,3250000000.0,3685000000.0,11407000000.0,2082000000.0,9325000000.0,123415000000.0,2479000000.0,39222000000.0,9508000000.0,0.0,2.1388748099341104
DELL,2022-01-28,101197000000.0,5707000000.0,4659000000.0,10307000000.0,2796000000.0,7511000000.0,92735000000.0,-1685000000.0,26954000000.0,9477000000.0,0.0,6.26
DELL,2023-02-03,102301000000.0,2422000000.0,5771000000.0,3565000000.0,3003000000.0,562000000.0,89611000000.0,-3122000000.0,29588000000.0,8607000000.0,964000000.0,3.24
DELL,2024-02-02,88425000000.0,3372000000.0,5411000000.0,8676000000.0,2756000000.0,5920000000.0,82126000000.0,-2227000000.0,25994000000.0,7366000000.0,1072000000.0,4.6
DELL,2025-01-31,95567000000.0,4576000000.0,6237000000.0,4521000000.0,2652000000.0,1869000000.0,79746000000.0,-1482000000.0,24567000000.0,3633000000.0,1275000000.0,6.39
DELL,2026-01-30,113538000000.0,5936000000.0,8149000000.0,11185000000.0,2633000000.0,8552000000.0,101286000000.0,-2470000000.0,31503000000.0,11528000000.0,1459000000.0,8.68
DG,2021-01-29,33746839000.0,2655050000.0,3554765000.0,3876159000.0,1027963000.0,2848196000.0,25862624000.0,6661238000.0,4130975000.0,1376577000.0,355926000.0,10.61
DG,2022-01-28,34220449000.0,2399232000.0,3220675000.0,2865811000.0,1070460000.0,1795351000.0,26327371000.0,6261986000.0,4172068000.0,344829000.0,392188000.0,10.17
DG,2023-02-03,37844863000.0,2415989000.0,3328302000.0,1984555000.0,1560582000.0,423973000.0,29083367000.0,5541772000.0,7009399000.0,381576000.0,493726000.0,10.68
DG,2024-02-02,38691609000.0,1661274000.0,2446300000.0,2391798000.0,1700222000.0,691576000.0,30795591000.0,6749119000.0,6231539000.0,537283000.0,517979000.0,7.55
DG,2025-01-31,40612308000.0,1125253000.0,1714074000.0,2996064000.0,1309888000.0,1686176000.0,31132733000.0,7413707000.0,5719025000.0,932576000.0,518983000.0,5.11
DG,2026-01-30,42724369000.0,1512311000.0,2203668000.0,3634500000.0,1241162000.0,2393338000.0,30963730000.0,8511962000.0,4565881000.0,1138501000.0,519510000.0,6.85
DGX,2020-12-31,9437000000.0,1431000000.0,1971000000.0,2005000000.0,418000000.0,1587000000.0,14026000000.0,6759000000.0,4015000000.0,1158000000.0,297000000.0,10.44
DGX,2021-12-31,10788000000.0,1995000000.0,2381000000.0,2233000000.0,403000000.0,1830000000.0,13611000000.0,6444000000.0,4012000000.0,872000000.0,309000000.0,15.55
DGX,2022-12-31,9883000000.0,946000000.0,1428000000.0,1718000000.0,404000000.0,1314000000.0,12837000000.0,5893000000.0,3980000000.0,315000000.0,305000000.0,7.97
DGX,2023-12-31,9252000000.0,854000000.0,1262000000.0,1272000000.0,408000000.0,864000000.0,14022000000.0,6307000000.0,4713000000.0,686000000.0,314000000.0,7.49
DGX,2024-12-31,9872000000.0,871000000.0,1346000000.0,1334000000.0,425000000.0,909000000.0,16153000000.0,6778000000.0,6217000000.0,549000000.0,331000000.0,7.6899999999999995
DGX,2025-12-31,11035000000.0,992000000.0,1556000000.0,1886000000.0,527000000.0,1359000000.0,16225000000.0,7170000000.0,5671000000.0,420000000.0,353000000.0,8.75
DHI,2020-09-30,20311100000.0,2373700000.0,2983000000.0,1421600000.0,96500000.0,1325100000.0,18912300000.0,11840000000.0,,3018500000.0,256000000.0,6.42
DHI,2021-09-30,27774200000.0,4175800000.0,5356300000.0,534400000.0,93500000.0,440900000.0,24015900000.0,14886500000.0,,3210400000.0,289300000.0,11.41
DHI,2022-09-30,33480000000.0,5857500000.0,7629700000.0,561800000.0,148200000.0,413600000.0,30351100000.0,19396300000.0,,2540500000.0,316500000.0,16.51
DHI,2023-09-30,35460400000.0,4745700000.0,6314700000.0,4304100000.0,148600000.0,4155500000.0,32582400000.0,22696200000.0,,3873600000.0,341200000.0,13.82
DHI,2024-09-30,36801400000.0,4756400000.0,6284700000.0,2189800000.0,165300000.0,2024500000.0,36104300000.0,25312800000.0,,4516400000.0,395200000.0,14.34
DHI,2025-09-30,34250400000.0,3585200000.0,4739900000.0,3420900000.0,137400000.0,3283500000.0,35471200000.0,24190400000.0,,2985400000.0,494800000.0,11.57
DHR,2020-12-31,22284000000.0,3646000000.0,4231000000.0,6208000000.0,791000000.0,5417000000.0,76161000000.0,39766000000.0,21204000000.0,6035000000.0,615000000.0,4.335106382978724
DHR,2021-12-31,24802000000.0,6433000000.0,6377000000.0,8358000000.0,1240000000.0,7118000000.0,83184000000.0,45167000000.0,22176000000.0,2586000000.0,742000000.0,8.61
DHR,2022-12-31,26643000000.0,7209000000.0,7536000000.0,8519000000.0,1118000000.0,7401000000.0,84350000000.0,50082000000.0,19677000000.0,5995000000.0,818000000.0,9.65
DHR,2023-12-31,23890000000.0,4764000000.0,5202000000.0,7164000000.0,1383000000.0,5781000000.0,84488000000.0,53486000000.0,18402000000.0,5864000000.0,821000000.0,6.39
DHR,2024-12-31,23875000000.0,3899000000.0,4863000000.0,6688000000.0,1392000000.0,5296000000.0,77542000000.0,49543000000.0,16005000000.0,2078000000.0,768000000.0,5.29
DHR,2025-12-31,24568000000.0,3614000000.0,4690000000.0,6416000000.0,1156000000.0,5260000000.0,83464000000.0,52534000000.0,18418000000.0,4615000000.0,878000000.0,5.05
DIS,2020-10-03,65388000000.0,-2864000000.0,8108000000.0,7616000000.0,4022000000.0,3594000000.0,201549000000.0,83583000000.0,58628000000.0,17914000000.0,1587000000.0,-1.5899999999999999
DIS,2021-10-02,67418000000.0,1995000000.0,7766000000.0,5566000000.0,3578000000.0,1988000000.0,203609000000.0,88553000000.0,54406000000.0,15959000000.0,0.0,1.09
DIS,2022-10-01,82722000000.0,3145000000.0,12121000000.0,6002000000.0,4943000000.0,1059000000.0,203631000000.0,95008000000.0,48369000000.0,11615000000.0,0.0,1.7200000000000002
DIS,2023-09-30,88898000000.0,2354000000.0,12863000000.0,9866000000.0,4969000000.0,4897000000.0,205579000000.0,99277000000.0,46431000000.0,14182000000.0,0.0,1.29
DIS,2024-09-28,91361000000.0,4972000000.0,15601000000.0,13971000000.0,5412000000.0,8559000000.0,196219000000.0,100696000000.0,45815000000.0,6002000000.0,1366000000.0,2.72
DIS,2025-09-27,94425000000.0,12404000000.0,17551000000.0,18101000000.0,8024000000.0,10077000000.0,197514000000.0,109869000000.0,42026000000.0,5695000000.0,1803000000.0,6.85
DLR,2020-12-31,3903609000.0,356398000.0,557526000.0,1706541000.0,,,36076291000.0,17717697000.0,233350000.0,108501000.0,1162782000.0,1.12
DLR,2021-12-31,4427882000.0,1747412000.0,694009000.0,1702228000.0,,,36369560000.0,18004568000.0,218590000.0,142698000.0,1379198000.0,5.94
DLR,2022-12-31,4691834000.0,380325000.0,589968000.0,1659388000.0,,,41484998000.0,17583334000.0,325228000.0,141773000.0,1450637000.0,1.11
DLR,2023-12-31,5477061000.0,950312000.0,524461000.0,1634780000.0,,,44113258000.0,19117534000.0,315178000.0,1625495000.0,1520644000.0,2.88
DLR,2024-12-31,5554968000.0,588327000.0,471864000.0,2261477000.0,,,45283616000.0,21340397000.0,319283000.0,3870891000.0,1633247000.0,1.61
DLR,2025-12-31,6112692000.0,1313165000.0,658492000.0,2412136000.0,,,49410468000.0,22925663000.0,340630000.0,3451647000.0,1728466000.0,3.58
DLTR,2021-01-30,25508400000.0,1341900000.0,1887900000.0,2716300000.0,898800000.0,1817500000.0,20696000000.0,7285300000.0,3226200000.0,1416700000.0,,5.66
DLTR,2022-01-29,26309800000.0,1327900000.0,1811400000.0,1431500000.0,1021200000.0,410300000.0,21721800000.0,7718500000.0,3417000000.0,984900000.0,,5.8
DLTR,2023-01-28,15405700000.0,1615400000.0,2099300000.0,1614800000.0,639000000.0,975800000.0,23022100000.0,8751500000.0,3421600000.0,642800000.0,,7.21
DLTR,2024-02-03,16770300000.0,-998400000.0,1774500000.0,2684500000.0,1193800000.0,1490700000.0,22023500000.0,7313100000.0,3426300000.0,425200000.0,,-4.6
DLTR,2025-02-01,17565800000.0,-3030100000.0,1462000000.0,2193300000.0,1300500000.0,892800000.0,18644000000.0,3977400000.0,2431200000.0,1256500000.0,,-14.090000000000002
DLTR,2026-01-31,19395700000.0,1282500000.0,1653100000.0,2190700000.0,1134000000.0,1056700000.0,13466200000.0,3754900000.0,2431700000.0,717800000.0,,6.22
DOC,2020-12-31,436494000.0,413563000.0,217683000.0,758431000.0,788895000.0,-30464000.0,15920089000.0,6733723000.0,6616855000.0,44226000.0,787072000.0,0.47000000000000003
DOC,2021-12-31,471325000.0,505540000.0,128367000.0,795248000.0,759720000.0,35528000.0,15257519000.0,6515470000.0,6169989000.0,158287000.0,650082000.0,0.93
DOC,2022-12-31,494935000.0,500449000.0,507130000.0,900261000.0,961994000.0,-61733000.0,15771229000.0,6654701000.0,6497613000.0,72032000.0,648047000.0,0.92
DOC,2023-12-31,527417000.0,306009000.0,314936000.0,956242000.0,774561000.0,181681000.0,15698850000.0,6350446000.0,6876299000.0,117635000.0,657021000.0,0.56
DOC,2024-12-31,568475000.0,243142000.0,273168000.0,1070497000.0,736763000.0,333734000.0,19938255000.0,8401276000.0,8716049000.0,119818000.0,794783000.0,0.36
DOC,2025-12-31,603989000.0,71347000.0,284294000.0,1251959000.0,894949000.0,357010000.0,20336018000.0,7500094000.0,9847894000.0,467457000.0,849095000.0,0.10000000000000002
DOV,2020-12-31,6683760000.0,683451000.0,932987000.0,1104810000.0,165692000.0,939118000.0,9152074000.0,3385773000.0,3108829000.0,513075000.0,284312000.0,4.7
DOV,2021-12-31,7907081000.0,1123818000.0,1281508000.0,1115865000.0,171465000.0,944400000.0,10403627000.0,4189528000.0,3124416000.0,385504000.0,286896000.0,7.74
DOV,2022-12-31,7844174000.0,1065376000.0,1279641000.0,805724000.0,211082000.0,594642000.0,10896519000.0,4286366000.0,3678285000.0,380868000.0,287551000.0,7.42
DOV,2023-12-31,7684476000.0,1056828000.0,1219340000.0,1336345000.0,183406000.0,1152939000.0,11348513000.0,5106605000.0,2991759000.0,398561000.0,284297000.0,7.52
DOV,2024-12-31,7745909000.0,2697126000.0,1206355000.0,1087833000.0,167533000.0,920300000.0,12509160000.0,6953996000.0,2928757000.0,1844877000.0,283117000.0,19.45
DOV,2025-12-31,8092571000.0,1093956000.0,1373361000.0,1338005000.0,220263000.0,1117742000.0,13422423000.0,7405206000.0,3327972000.0,1676808000.0,283007000.0,7.94
DOW,2020-12-31,38542000000.0,1225000000.0,2071000000.0,6226000000.0,1252000000.0,4974000000.0,61470000000.0,12435000000.0,16647000000.0,5104000000.0,2071000000.0,1.6199999999999999
DOW,2021-12-31,54968000000.0,6311000000.0,8145000000.0,7009000000.0,1501000000.0,5508000000.0,62990000000.0,18165000000.0,14441000000.0,2988000000.0,2073000000.0,8.38
DOW,2022-12-31,56902000000.0,4582000000.0,6090000000.0,7475000000.0,1823000000.0,5652000000.0,60603000000.0,20718000000.0,15060000000.0,3886000000.0,2006000000.0,6.28
DOW,2023-12-31,44622000000.0,589000000.0,656000000.0,5196000000.0,2356000000.0,2840000000.0,57967000000.0,18607000000.0,14969000000.0,2987000000.0,1972000000.0,0.8200000000000001
DOW,2024-12-31,42964000000.0,1116000000.0,1600000000.0,2914000000.0,2940000000.0,-26000000.0,57312000000.0,17355000000.0,15711000000.0,2189000000.0,1966000000.0,1.57
DOW,2025-12-31,39968000000.0,-2623000000.0,-2511000000.0,1032000000.0,2479000000.0,-1447000000.0,58538000000.0,16008000000.0,17849000000.0,3816000000.0,1490000000.0,-3.7
DPZ,2021-01-03,4117411000.0,491296000.0,725642000.0,592794000.0,88768000.0,504026000.0,1567168000.0,-3300405000.0,4118873000.0,168821000.0,121925000.0,12.39
DPZ,2022-01-02,4357373000.0,510467000.0,780408000.0,654206000.0,94172000.0,560034000.0,1671816000.0,-4209536000.0,5018726000.0,148160000.0,139399000.0,13.54
DPZ,2023-01-01,4537158000.0,452263000.0,767925000.0,475317000.0,87234000.0,388083000.0,1602221000.0,-4189065000.0,4970733000.0,60356000.0,157531000.0,12.53
DPZ,2023-12-31,4479358000.0,519118000.0,819519000.0,590864000.0,105396000.0,485468000.0,1674899000.0,-4070367000.0,4938840000.0,114098000.0,169772000.0,14.66
DPZ,2024-12-29,4706416000.0,584170000.0,878999000.0,624897000.0,112885000.0,512012000.0,1737013000.0,-3962291000.0,3825759000.0,186126000.0,209945000.0,16.69
DPZ,2025-12-28,4939994000.0,601704000.0,953974000.0,792062000.0,120558000.0,671504000.0,1716459000.0,-3901142000.0,4810783000.0,125675000.0,236861000.0,17.57
DRI,2021-05-30,7196100000.0,629300000.0,648700000.0,1193500000.0,254900000.0,938600000.0,10656100000.0,2813100000.0,929800000.0,1214700000.0,202600000.0,4.77
DRI,2022-05-29,9630000000.0,952800000.0,1162200000.0,1264600000.0,376900000.0,887700000.0,10135800000.0,2198200000.0,901000000.0,420600000.0,563000000.0,7.39
DRI,2023-05-28,10487800000.0,981900000.0,1201800000.0,1552800000.0,564900000.0,987900000.0,10241500000.0,2201500000.0,884900000.0,367800000.0,589800000.0,7.99
DRI,2024-05-26,11390000000.0,1027600000.0,1314200000.0,1621700000.0,601200000.0,1020500000.0,11323000000.0,2242500000.0,1457200000.0,194800000.0,628400000.0,8.51
DRI,2025-05-25,12076700000.0,1049600000.0,1362300000.0,1707000000.0,644600000.0,1062400000.0,12587000000.0,2311300000.0,2128900000.0,240000000.0,658500000.0,8.86
DRI,2026-05-31,13210900000.0,1206700000.0,1582800000.0,1853100000.0,734000000.0,1119100000.0,12862400000.0,2207500000.0,2331300000.0,219500000.0,693000000.0,10.38
DTE,2012-12-31,8791000000.0,610000000.0,1279000000.0,2209000000.0,,,26339000000.0,7373000000.0,6854000000.0,65000000.0,407000000.0,3.021276595744681
DTE,2013-12-31,9661000000.0,661000000.0,1203000000.0,2154000000.0,,,25935000000.0,7921000000.0,7312000000.0,52000000.0,445000000.0,3.2085106382978723
DTE,2014-12-31,12301000000.0,905000000.0,1590000000.0,1845000000.0,,,27827000000.0,8327000000.0,8021000000.0,48000000.0,470000000.0,4.340425531914893
DTE,2015-12-31,10337000000.0,727000000.0,1239000000.0,1916000000.0,,,28662000000.0,8772000000.0,8745000000.0,37000000.0,501000000.0,3.4553191489361703
DTE,2016-12-31,10630000000.0,868000000.0,1486000000.0,2084000000.0,,,32041000000.0,9011000000.0,11005000000.0,92000000.0,531000000.0,4.102127659574468
DTE,2017-12-31,12607000000.0,1134000000.0,1711000000.0,2117000000.0,,,33767000000.0,9512000000.0,11660000000.0,66000000.0,592000000.0,5.3872340425531915
DUK,2020-12-31,23253000000.0,1377000000.0,4571000000.0,8856000000.0,9907000000.0,-1051000000.0,162388000000.0,47964000000.0,59863000000.0,259000000.0,2812000000.0,1.72
DUK,2021-12-31,24486000000.0,3908000000.0,5500000000.0,8290000000.0,9715000000.0,-1425000000.0,169587000000.0,49296000000.0,63835000000.0,341000000.0,3114000000.0,4.93
DUK,2022-12-31,28675000000.0,2550000000.0,6012000000.0,5927000000.0,11367000000.0,-5440000000.0,178086000000.0,49322000000.0,69751000000.0,409000000.0,3179000000.0,3.17
DUK,2023-12-31,28674000000.0,2841000000.0,7070000000.0,9878000000.0,12604000000.0,-2726000000.0,176893000000.0,49112000000.0,75252000000.0,253000000.0,,3.5500000000000003
DUK,2024-12-31,30050000000.0,4524000000.0,7926000000.0,12328000000.0,12280000000.0,48000000.0,186343000000.0,50127000000.0,80689000000.0,314000000.0,,5.71
DUK,2025-12-31,31741000000.0,4968000000.0,8626000000.0,12330000000.0,14024000000.0,-1694000000.0,195736000000.0,51842000000.0,87212000000.0,245000000.0,,6.31
DVA,2020-12-31,11039709000.0,773642000.0,1694636000.0,1979028000.0,674541000.0,1304487000.0,16988516000.0,1383566000.0,7917263000.0,324958000.0,0.0,6.29
DVA,2021-12-31,11618797000.0,1211762000.0,1797370000.0,1930876000.0,641465000.0,1289411000.0,17121488000.0,755508000.0,8729150000.0,461900000.0,0.0,8.9
DVA,2022-12-31,11609894000.0,781643000.0,1339062000.0,1564570000.0,603429000.0,961141000.0,16928252000.0,712326000.0,8692617000.0,244086000.0,0.0,5.85
DVA,2023-12-31,12140147000.0,956978000.0,1602784000.0,2059031000.0,567985000.0,1491046000.0,16893578000.0,1056097000.0,8268334000.0,380063000.0,0.0,7.42
DVA,2024-12-31,12815550000.0,1250737000.0,2090483000.0,2022038000.0,555443000.0,1466595000.0,17285268000.0,121122000.0,9175903000.0,794933000.0,0.0,10.73
DVA,2025-12-31,13643069000.0,1078716000.0,2043615000.0,1886500000.0,575864000.0,1310636000.0,17480103000.0,-651082000.0,10163988000.0,676438000.0,0.0,9.84
DVN,2020-12-31,4673000000.0,-2680000000.0,-3090000000.0,1464000000.0,1153000000.0,311000000.0,9912000000.0,2885000000.0,4298000000.0,2047000000.0,257000000.0,-7.12
DVN,2021-12-31,13750000000.0,2808000000.0,2898000000.0,4899000000.0,1989000000.0,2910000000.0,21025000000.0,9262000000.0,6482000000.0,2099000000.0,1315000000.0,4.19
DVN,2022-12-31,19827000000.0,6031000000.0,7775000000.0,8530000000.0,2542000000.0,5988000000.0,23271000000.0,11167000000.0,6440000000.0,1314000000.0,3379000000.0,9.12
DVN,2023-12-31,15140000000.0,3739000000.0,4623000000.0,6544000000.0,3883000000.0,2661000000.0,24490000000.0,12061000000.0,6155000000.0,853000000.0,1858000000.0,5.84
DVN,2024-12-31,15919000000.0,2893000000.0,3712000000.0,6600000000.0,3645000000.0,2955000000.0,30489000000.0,14496000000.0,8883000000.0,811000000.0,937000000.0,4.56
DVN,2025-12-31,16786000000.0,2642000000.0,3466000000.0,6711000000.0,3592000000.0,3119000000.0,31599000000.0,15528000000.0,8389000000.0,1384000000.0,319000000.0,4.17
